tinh,huyen,xa,diaban,hoso,matv,m4ac1a,m4ac1b,m4ac1c,m4ac2,m4ac3,m4ac4,m4ac5,m4ac6,m4ac7,m4ac8,m4ac9,m4ac10a,m4ac10b,m4ac11,m4ac12a,m4ac12b,m4ac12c,m4ac12d,m4ac12e,m4ac12f,m4ac13,m4ac14,m4ac15,m4ac16,m4ac17,m4ac18,m4ac19,m4ac20,m4ac21,m4ac22a,m4ac22b,m4ac22c,m4ac22d,m4ac22e,m4ac22f,m4ac23,m4ac24,m4ac25,m4ac26,m4ac27
813,7,11.0,19,13,1,1,1,2,1,,92.0,1.0,8.0,16.0,4.0,17.0,2.0,,,,,,,,0,1.0,93.0,41.0,7.0,16.0,8.0,2.0,3.0,11248.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,2,
813,7,11.0,19,13,2,2,1,2,1,,92.0,1.0,9.0,12.0,4.0,17.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
813,7,11.0,19,13,3,2,1,2,1,,92.0,1.0,7.0,10.0,3.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,11.0,19,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,11.0,19,14,1,1,1,2,1,,92.0,1.0,8.0,16.0,4.0,20.0,2.0,,,,,,,,0,1.0,41.0,84.0,12.0,12.0,4.0,12.0,4.0,3859.0,87.0,0.0,0.0,0.0,0.0,87,2.0,,,2,
813,7,11.0,19,14,2,2,1,2,1,,92.0,1.0,7.0,14.0,4.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,7,11.0,19,14,3,2,1,2,1,,92.0,1.0,6.0,12.0,5.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,7,11.0,19,14,4,2,1,2,1,,92.0,1.0,8.0,18.0,6.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,11.0,19,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,7,11.0,19,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,11.0,19,14,7,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,11.0,19,15,1,2,1,2,1,,92.0,1.0,8.0,19.0,7.0,30.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,11.0,19,15,2,2,1,2,1,,92.0,1.0,7.0,15.0,6.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,7,11.0,19,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,7,11.0,19,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,7,13.0,2,13,1,2,2,1,1,,91.0,56.0,12.0,27.0,10.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,13.0,2,13,2,2,2,1,1,,91.0,56.0,12.0,27.0,10.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,7,13.0,2,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,13.0,2,14,1,2,2,1,1,,91.0,46.0,6.0,28.0,9.0,13.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,13.0,2,14,2,2,2,1,1,,91.0,46.0,6.0,28.0,9.0,13.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,7,13.0,2,15,1,2,1,1,1,,91.0,56.0,12.0,26.0,10.0,15.0,2.0,,,,,,,,0,1.0,91.0,1.0,12.0,20.0,3.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,7,13.0,2,15,2,1,1,2,1,,15.0,84.0,12.0,24.0,10.0,6.0,4.0,2.0,1916.0,96.0,0.0,0.0,0.0,0.0,96,1.0,91.0,1.0,12.0,10.0,2.0,1.0,2.0,,,,,,,0,2.0,,,2,
813,7,13.0,2,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,7,13.0,2,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,3.0,11,13,1,1,1,2,1,,92.0,1.0,5.0,25.0,8.0,8.0,3.0,,5285.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,4.0,20.0,5.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,9,3.0,11,13,2,2,1,2,1,,92.0,1.0,6.0,20.0,6.0,8.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,9,3.0,11,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,3.0,11,14,1,2,1,2,1,,92.0,1.0,6.0,30.0,6.0,7.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,3.0,11,14,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,9,3.0,11,14,3,2,1,2,1,,92.0,1.0,6.0,30.0,6.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,3.0,11,14,4,2,1,2,1,,92.0,1.0,6.0,30.0,9.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,3.0,11,20,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,9,3.0,11,20,2,2,1,2,1,,92.0,1.0,6.0,20.0,9.0,15.0,2.0,,,,,,,,0,1.0,92.0,3.0,4.0,15.0,6.0,6.0,2.0,,,,,,,0,2.0,,,1,2.0
813,9,3.0,11,20,3,2,1,2,1,,92.0,1.0,6.0,15.0,6.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,3.0,11,20,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,11.0,47,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,11.0,47,13,2,2,1,2,1,,92.0,1.0,7.0,22.0,8.0,15.0,2.0,,,,,,,,0,1.0,92.0,3.0,6.0,15.0,6.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,9,11.0,47,13,3,2,1,2,1,,92.0,1.0,7.0,18.0,8.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,11.0,47,13,4,2,1,2,1,,92.0,1.0,5.0,20.0,8.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,11.0,47,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,11.0,47,13,7,2,1,2,1,,92.0,1.0,12.0,30.0,3.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,11.0,47,14,1,2,1,2,1,,92.0,1.0,5.0,25.0,8.0,40.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,9,11.0,47,14,2,2,1,2,1,,92.0,1.0,3.0,12.0,7.0,25.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,9,11.0,47,14,3,1,2,2,1,,83.0,49.0,9.0,28.0,10.0,3.0,6.0,,24348.0,109.0,0.0,0.0,0.0,216.0,325,2.0,,,,,,,,,,,,,,0,,,,2,
813,9,11.0,47,15,1,2,1,2,1,,92.0,1.0,7.0,20.0,10.0,20.0,2.0,,,,,,,,0,1.0,91.0,47.0,6.0,10.0,6.0,5.0,2.0,,,,,,,0,2.0,,,1,1.0
813,9,11.0,47,15,2,2,1,1,1,,91.0,47.0,12.0,25.0,7.0,10.0,2.0,,,,,,,,0,1.0,74.0,11.0,12.0,15.0,5.0,6.0,2.0,,,,,,,0,1.0,2.0,,1,1.0
813,9,11.0,47,15,3,2,1,2,1,,92.0,1.0,6.0,10.0,5.0,1.0,2.0,,,,,,,,0,1.0,92.0,3.0,5.0,20.0,6.0,1.0,2.0,,,,,,,0,2.0,,,1,1.0
813,9,13.0,34,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,13.0,34,13,2,2,2,1,1,,91.0,56.0,12.0,26.0,10.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,9,13.0,34,13,3,2,1,2,1,,91.0,1.0,7.0,20.0,10.0,8.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,9,13.0,34,14,1,2,1,2,1,,92.0,1.0,5.0,20.0,8.0,40.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,9,13.0,34,14,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,9,13.0,34,14,3,1,2,2,1,,83.0,3.0,12.0,23.0,10.0,3.0,6.0,,27244.0,91.0,0.0,0.0,0.0,3270.0,3361,2.0,,,,,,,,,,,,,,0,,,,2,
813,9,13.0,34,14,4,2,1,2,1,,92.0,1.0,6.0,20.0,6.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,9,13.0,34,15,1,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,13.0,34,15,2,1,2,1,1,,83.0,49.0,6.0,15.0,9.0,3.0,2.0,,,,,,,,0,1.0,92.0,1.0,6.0,20.0,10.0,5.0,3.0,6898.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,3.0
813,9,13.0,34,15,3,1,2,2,1,,92.0,1.0,8.0,20.0,10.0,5.0,3.0,,12167.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,6.0
813,9,13.0,34,15,4,2,2,2,2,6.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,9,13.0,34,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,9,15.0,14,13,1,2,1,2,1,,92.0,3.0,12.0,20.0,12.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,13,2,2,1,2,1,,92.0,1.0,12.0,30.0,6.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,9,15.0,14,13,3,2,1,2,1,,92.0,3.0,6.0,20.0,12.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,13,4,2,1,2,1,,92.0,3.0,6.0,20.0,12.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,15.0,14,13,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,9,15.0,14,14,1,2,1,2,1,,92.0,1.0,11.0,25.0,8.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,14,2,2,1,2,1,,92.0,3.0,6.0,20.0,9.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,9,15.0,14,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,9,15.0,14,14,5,2,1,2,1,,92.0,1.0,6.0,25.0,6.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,15,1,1,2,2,1,,92.0,3.0,10.0,20.0,9.0,4.0,3.0,,7622.0,0.0,0.0,0.0,0.0,610.0,610,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,15,2,1,2,2,1,,92.0,1.0,6.0,25.0,8.0,4.0,3.0,,4573.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,9,15.0,14,15,3,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,9,15.0,14,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,11,1.0,13,13,1,2,1,2,1,,92.0,3.0,9.0,20.0,5.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,11,1.0,13,13,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,1.0,13,13,3,1,1,2,1,,92.0,1.0,6.0,16.0,8.0,5.0,3.0,,6791.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,4.0,21.0,6.0,3.0,2.0,,,,,,,0,2.0,,,1,3.0
813,11,1.0,13,13,4,1,1,2,1,,92.0,1.0,6.0,12.0,8.0,2.0,3.0,,3819.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,4.0,21.0,6.0,2.0,2.0,,,,,,,0,2.0,,,1,3.0
813,11,1.0,13,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,1.0,13,15,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
813,11,1.0,13,15,3,1,1,2,1,,71.0,41.0,9.0,20.0,8.0,5.0,3.0,,12732.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,11,1.0,13,15,4,1,1,2,1,,92.0,1.0,4.0,10.0,8.0,2.0,3.0,,1769.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,2.0,15.0,6.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,1.0,13,19,1,2,2,1,1,,91.0,47.0,8.0,25.0,6.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,11,1.0,13,19,2,1,1,2,1,,92.0,1.0,4.0,22.0,7.0,6.0,3.0,,3487.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,3.0,26.0,7.0,6.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,1.0,13,19,3,1,1,2,1,,92.0,1.0,4.0,20.0,6.0,6.0,3.0,,2874.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,3.0,20.0,6.0,5.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,1.0,13,19,4,1,1,2,1,,92.0,1.0,4.0,20.0,6.0,3.0,3.0,,3142.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,3.0,24.0,6.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,1.0,13,19,5,1,1,2,1,,92.0,1.0,4.0,20.0,6.0,1.0,3.0,,2491.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,3.0,18.0,5.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,1.0,13,19,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,3.0,3,13,1,2,1,1,1,,83.0,49.0,10.0,30.0,9.0,1.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,15.0,7.0,10.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,3.0,3,13,2,2,1,1,1,,92.0,1.0,6.0,20.0,8.0,10.0,2.0,,,,,,,,0,1.0,91.0,56.0,2.0,30.0,9.0,1.0,2.0,,,,,,,0,2.0,,,1,2.0
813,11,3.0,3,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,3.0,3,14,1,2,2,1,1,,83.0,49.0,11.0,28.0,9.0,2.0,2.0,,,,,,,,0,1.0,92.0,49.0,3.0,10.0,4.0,6.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,3.0,3,14,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
813,11,3.0,3,14,3,1,2,2,1,,92.0,1.0,6.0,10.0,8.0,2.0,3.0,,3455.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,15.0,7.0,1.0,3.0,2744.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,1.0
813,11,3.0,3,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,3.0,3,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,3.0,3,14,6,1,2,2,1,,92.0,1.0,5.0,10.0,8.0,1.0,3.0,,2135.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,3.0,10.0,8.0,1.0,3.0,1830.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,1.0
813,11,3.0,3,15,1,2,2,2,2,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,3.0,3,15,2,2,1,2,1,,92.0,1.0,8.0,20.0,6.0,15.0,2.0,,,,,,,,0,1.0,92.0,3.0,4.0,30.0,8.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
813,11,3.0,3,15,3,1,1,2,1,,92.0,1.0,8.0,25.0,6.0,10.0,2.0,,,,,,,,0,1.0,92.0,3.0,4.0,25.0,8.0,5.0,2.0,,,,,,,0,1.0,1.0,1816.0,1,1.0
813,11,3.0,3,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,3.0,3,15,5,2,1,2,1,,92.0,1.0,6.0,15.0,7.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,11,9.0,32,13,1,2,2,1,1,,91.0,56.0,12.0,25.0,9.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,11,9.0,32,13,2,1,1,2,1,,71.0,41.0,3.0,10.0,8.0,1.0,3.0,,1016.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,2.0,10.0,4.0,4.0,2.0,,,,,,,0,2.0,,,1,2.0
813,11,9.0,32,19,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,9.0,32,19,2,2,1,2,1,,92.0,1.0,3.0,10.0,3.0,52.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,11,9.0,32,20,1,2,1,2,1,,92.0,1.0,6.0,20.0,3.0,40.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,11,9.0,32,20,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,11,9.0,32,20,3,2,1,2,1,,92.0,1.0,6.0,20.0,5.0,10.0,2.0,,,,,,,,0,1.0,92.0,3.0,6.0,10.0,3.0,7.0,2.0,,,,,,,0,2.0,,,2,
813,11,9.0,32,20,4,2,1,2,1,,92.0,1.0,6.0,16.0,4.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,11,11.0,11,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,11.0,11,14,2,2,1,2,1,,92.0,1.0,6.0,12.0,6.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,11,11.0,11,14,3,2,1,2,1,,92.0,1.0,10.0,17.0,9.0,20.0,2.0,,,,,,,,0,1.0,92.0,3.0,6.0,15.0,2.0,4.0,2.0,,,,,,,0,1.0,2.0,,1,1.0
813,11,11.0,11,14,4,2,1,2,1,,92.0,1.0,8.0,14.0,7.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,11,11.0,11,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,11.0,11,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,11.0,11,15,1,2,1,2,1,,92.0,1.0,7.0,15.0,4.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,11,11.0,11,15,2,2,1,2,1,,92.0,1.0,6.0,20.0,7.0,20.0,2.0,,,,,,,,0,1.0,92.0,3.0,6.0,10.0,5.0,10.0,2.0,,,,,,,0,1.0,2.0,,1,1.0
813,11,11.0,11,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,11.0,11,15,4,2,1,2,1,,92.0,1.0,6.0,12.0,3.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,11,11.0,11,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,11.0,11,15,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,11.0,11,19,1,1,1,2,1,,92.0,1.0,6.0,20.0,8.0,10.0,3.0,,5449.0,0.0,0.0,0.0,0.0,273.0,273,1.0,92.0,3.0,3.0,25.0,4.0,10.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,11.0,11,19,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,11.0,11,19,3,1,1,2,1,,92.0,1.0,6.0,20.0,8.0,5.0,3.0,,3178.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,3.0,25.0,4.0,3.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,11.0,11,19,4,1,1,2,1,,92.0,1.0,6.0,16.0,8.0,3.0,3.0,,2270.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,3.0,3.0,20.0,4.0,2.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,13.0,9,13,1,2,1,2,1,,92.0,1.0,7.0,10.0,4.0,29.0,2.0,,,,,,,,0,1.0,92.0,3.0,9.0,18.0,5.0,20.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,13.0,9,13,2,2,1,2,1,,92.0,1.0,6.0,8.0,3.0,29.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,11,13.0,9,13,3,1,1,2,1,,92.0,1.0,7.0,11.0,5.0,8.0,2.0,,,,,,,,0,1.0,92.0,3.0,9.0,20.0,6.0,8.0,2.0,,,,,,,0,1.0,1.0,4167.0,1,1.0
813,11,13.0,9,13,4,2,1,2,1,,92.0,1.0,6.0,7.0,3.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,11,13.0,9,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,13.0,9,14,1,2,1,1,1,,92.0,1.0,6.0,20.0,6.0,10.0,2.0,,,,,,,,0,1.0,93.0,11.0,6.0,20.0,6.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
813,11,13.0,9,14,2,2,2,1,1,,93.0,11.0,12.0,20.0,8.0,8.0,2.0,,,,,,,,0,1.0,91.0,47.0,3.0,25.0,4.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
813,11,13.0,9,14,3,2,1,1,1,,83.0,49.0,6.0,20.0,6.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,6.0,20.0,6.0,5.0,2.0,,,,,,,0,2.0,,,1,1.0
813,11,13.0,9,14,4,2,2,1,1,,91.0,47.0,6.0,20.0,6.0,5.0,2.0,,,,,,,,0,1.0,93.0,11.0,3.0,25.0,6.0,3.0,2.0,,,,,,,0,2.0,,,1,3.0
813,11,13.0,9,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,13.0,9,15,1,1,1,2,1,,92.0,1.0,6.0,20.0,6.0,15.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,20.0,8.0,14.0,3.0,2724.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,1.0
813,11,13.0,9,15,2,1,1,2,1,,92.0,1.0,6.0,20.0,6.0,15.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,20.0,8.0,13.0,3.0,2179.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,2.0
813,11,13.0,9,15,3,1,1,2,1,,92.0,1.0,6.0,15.0,4.0,3.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,20.0,8.0,4.0,3.0,2179.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,1.0
813,11,13.0,9,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,11,21.0,33,13,1,1,1,2,1,,92.0,1.0,7.0,12.0,6.0,14.0,2.0,,,,,,,,0,1.0,92.0,1.0,4.0,18.0,6.0,10.0,3.0,3451.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,2.0
813,11,21.0,33,13,2,1,1,2,1,,92.0,1.0,6.0,8.0,4.0,14.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,15.0,6.0,10.0,3.0,2270.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,3.0
813,11,21.0,33,13,3,1,1,2,1,,92.0,1.0,6.0,8.0,4.0,2.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,15.0,6.0,2.0,3.0,1725.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,3.0
813,11,21.0,33,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,21.0,33,15,2,1,1,2,1,,92.0,1.0,4.0,20.0,9.0,13.0,2.0,,,,,,,,0,1.0,92.0,1.0,6.0,15.0,10.0,10.0,3.0,3066.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,3.0
813,11,21.0,33,15,3,1,1,2,1,,93.0,25.0,12.0,30.0,10.0,8.0,3.0,,15808.0,288.0,0.0,0.0,0.0,0.0,288,1.0,92.0,1.0,2.0,5.0,3.0,12.0,2.0,,,,,,,0,2.0,,,1,2.0
813,11,21.0,33,15,4,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,11,21.0,33,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
